FIPS10,year,fmr
28151,1990,308
28151,1991,316
28151,1992,327
28151,1993,391
28151,1994,408
28151,1995,401
28151,1996,407
28151,1997,412
28151,1998,421
28151,1999,426
28151,2000,426
28151,2001,430
28151,2002,441
28151,2003,454
28151,2004,454
28151,2005,467
28151,2006,481
28151,2007,500
28151,2008,528
28151,2009,568
28151,2010,572
28151,2011,610
28151,2012,532
28151,2013,603
28151,2014,616
28151,2015,620
28151,2016,638
28151,2017,681
28153,1983,303
28153,1985,314
28153,1986,249
28153,1987,255
28153,1988,262
28153,1989,265
28153,1990,271
28153,1991,278
28153,1992,287
28153,1993,294
28153,1994,306
28153,1995,300
28153,1996,347
28153,1997,351
28153,1998,359
28153,1999,364
28153,2000,364
28153,2001,368
28153,2002,378
28153,2003,389
28153,2004,389
28153,2005,421
28153,2006,455
28153,2007,473
28153,2008,498
28153,2009,536
28153,2010,539
28153,2011,576
28153,2012,527
28153,2013,590
28153,2014,614
28153,2015,620
28153,2016,638
28153,2017,681
28155,1983,290
28155,1985,301
28155,1986,303
28155,1987,310
28155,1988,318
28155,1989,322
28155,1990,329
28155,1991,337
28155,1992,348
28155,1993,356
28155,1994,291
28155,1995,300
28155,1996,347
28155,1997,351
28155,1998,359
28155,1999,364
28155,2000,364
28155,2001,368
28155,2002,378
28155,2003,389
28155,2004,389
28155,2005,394
28155,2006,455
28155,2007,473
28155,2008,498
28155,2009,536
28155,2010,539
28155,2011,576
28155,2012,527
28155,2013,590
28155,2014,614
28155,2015,620
28155,2016,638
28155,2017,681
28157,1983,271
28157,1985,281
28157,1986,244
28157,1987,250
28157,1988,257
28157,1989,260
28157,1990,265
28157,1991,272
28157,1992,281
28157,1993,288
28157,1994,306
28157,1995,300
28157,1996,347
28157,1997,351
28157,1998,359
28157,1999,364
28157,2000,364
28157,2001,368
28157,2002,378
28157,2003,389
28157,2004,389
28157,2005,411
28157,2006,455
28157,2007,473
28157,2008,498
28157,2009,536
28157,2010,539
28157,2011,576
28157,2012,527
28157,2013,590
28157,2014,620
28157,2015,620
28157,2016,791
28157,2017,681
28159,1983,290
28159,1985,301
28159,1986,303
28159,1987,310
28159,1988,318
28159,1989,322
28159,1990,329
28159,1991,337
28159,1992,348
28159,1993,356
28159,1994,305
28159,1995,300
28159,1996,347
28159,1997,351
28159,1998,359
28159,1999,364
28159,2000,364
28159,2001,368
28159,2002,378
28159,2003,389
28159,2004,389
28159,2005,479
28159,2006,493
28159,2007,513
28159,2008,542
28159,2009,583
28159,2010,586
28159,2011,626
28159,2012,527
28159,2013,591
28159,2014,614
28159,2015,620
28159,2016,638
28159,2017,681
28161,1983,269
28161,1985,279
28161,1986,245
28161,1987,251
28161,1988,258
28161,1989,261
28161,1990,267
28161,1991,274
28161,1992,283
28161,1993,290
28161,1994,295
28161,1995,300
28161,1996,347
28161,1997,351
28161,1998,359
28161,1999,364
28161,2000,364
28161,2001,368
28161,2002,378
28161,2003,389
28161,2004,389
28161,2005,394
28161,2006,455
28161,2007,473
28161,2008,498
28161,2009,536
28161,2010,539
28161,2011,576
28161,2012,533
28161,2013,590
28161,2014,614
28161,2015,620
28161,2016,638
28161,2017,681
28163,1983,283
28163,1985,294
28163,1986,359
28163,1987,367
28163,1988,377
28163,1989,382
28163,1990,390
28163,1991,400
28163,1992,413
28163,1993,423
28163,1994,338
28163,1995,329
28163,1996,347
28163,1997,351
28163,1998,359
28163,1999,364
28163,2000,364
28163,2001,368
28163,2002,378
28163,2003,389
28163,2004,389
28163,2005,418
28163,2006,455
28163,2007,473
28163,2008,498
28163,2009,536
28163,2010,539
28163,2011,576
28163,2012,574
28163,2013,608
28163,2014,669
28163,2015,651
28163,2016,648
28163,2017,694
29001,1983,299
29001,1985,313
29001,1986,298
29001,1987,307
29001,1988,315
29001,1989,323
29001,1990,332
29001,1991,342
29001,1992,352
29001,1993,358
29001,1994,378
29001,1995,370
29001,1996,373
29001,1997,381
29001,1998,388
29001,1999,394
29001,2000,396
29001,2001,399
29001,2002,415
29001,2003,421
29001,2004,421
29001,2005,501
29001,2006,512
29001,2007,527
29001,2008,553
29001,2009,566
29001,2010,574
29001,2011,600
29001,2012,564
29001,2013,595
29001,2014,596
29001,2015,604
29001,2016,630
29001,2017,637
29003,1983,273
29003,1985,286
29003,1986,313
29003,1987,323
29003,1988,332
29003,1989,340
29003,1990,349
29003,1991,359
29003,1992,370
29003,1993,376
29003,1994,366
29003,1995,362
29003,1996,372
29003,1997,381
29003,1998,387
29003,1999,393
29003,2000,398
29003,2001,403
29003,2002,414
29003,2003,422
29003,2004,426
29003,2005,507
29003,2006,512
29003,2007,527
29003,2008,555
29003,2009,569
29003,2010,577
29003,2011,602
29003,2012,606
29003,2013,633
29003,2014,745
29003,2015,677
29003,2016,699
29003,2017,712
29005,1983,253
29005,1985,265
29005,1986,283
29005,1987,292
29005,1988,300
29005,1989,307
29005,1990,315
29005,1991,324
29005,1992,334
29005,1993,340
29005,1994,278
29005,1995,277
29005,1996,334
29005,1997,341
29005,1998,347
29005,1999,352
29005,2000,354
29005,2001,357
29005,2002,371
29005,2003,377
29005,2004,377
29005,2005,449
29005,2006,464
29005,2007,478
29005,2008,501
29005,2009,513
29005,2010,517
29005,2011,541
29005,2012,555
29005,2013,595
29005,2014,596
29005,2015,604
29005,2016,630
29005,2017,637
29007,1983,299
29007,1985,313
29007,1986,331
29007,1987,341
29007,1988,350
29007,1989,359
29007,1990,369
29007,1991,380
29007,1992,392
29007,1993,399
29007,1994,328
29007,1995,321
29007,1996,334
29007,1997,341
29007,1998,347
29007,1999,352
29007,2000,354
29007,2001,357
29007,2002,371
29007,2003,377
29007,2004,377
29007,2005,443
29007,2006,464
29007,2007,478
29007,2008,501
29007,2009,513
29007,2010,517
29007,2011,541
29007,2012,564
29007,2013,627
29007,2014,657
29007,2015,716
29007,2016,704
29007,2017,693
29009,1983,248
29009,1985,260
29009,1986,276
29009,1987,285
29009,1988,293
29009,1989,300
29009,1990,308
29009,1991,317
29009,1992,327
29009,1993,333
29009,1994,329
29009,1995,326
29009,1996,334
29009,1997,341
29009,1998,347
29009,1999,352
29009,2000,354
29009,2001,357
29009,2002,371
29009,2003,377
29009,2004,377
29009,2005,437
29009,2006,464
29009,2007,478
29009,2008,501
29009,2009,513
29009,2010,517
29009,2011,541
29009,2012,555
29009,2013,595
29009,2014,596
29009,2015,604
29009,2016,630
29009,2017,637
29011,1983,221
29011,1985,232
29011,1986,268
29011,1987,276
29011,1988,284
29011,1989,291
29011,1990,299
29011,1991,308
29011,1992,317
29011,1993,322
29011,1994,286
29011,1995,280
29011,1996,334
29011,1997,341
29011,1998,347
29011,1999,352
29011,2000,354
29011,2001,357
29011,2002,371
29011,2003,377
29011,2004,377
29011,2005,417
29011,2006,464
29011,2007,478
29011,2008,501
29011,2009,513
29011,2010,517
29011,2011,541
29011,2012,555
29011,2013,595
29011,2014,596
29011,2015,604
29011,2016,630
29011,2017,637
29013,1983,253
29013,1985,265
29013,1986,268
29013,1987,276
29013,1988,284
29013,1989,291
29013,1990,299
29013,1991,308
29013,1992,317
29013,1993,322
29013,1994,312
29013,1995,306
29013,1996,334
29013,1997,341
29013,1998,347
29013,1999,352
29013,2000,354
29013,2001,357
29013,2002,371
29013,2003,377
29013,2004,377
29013,2005,458
29013,2006,468
29013,2007,478
29013,2008,518
29013,2009,548
29013,2010,562
29013,2011,578
29013,2012,633
29013,2013,660
29013,2014,646
29013,2015,624
29013,2016,630
29013,2017,637
29015,1983,253
29015,1985,265
29015,1986,268
29015,1987,276
29015,1988,284
29015,1989,291
29015,1990,299
29015,1991,308
29015,1992,317
29015,1993,322
29015,1994,348
29015,1995,341
29015,1996,344
29015,1997,351
29015,1998,358
29015,1999,364
29015,2000,366
29015,2001,369
29015,2002,384
29015,2003,390
29015,2004,390
29015,2005,434
29015,2006,464
29015,2007,478
29015,2008,501
29015,2009,513
29015,2010,517
29015,2011,541
29015,2012,555
29015,2013,620
29015,2014,605
29015,2015,623
29015,2016,647
29015,2017,662
29017,1983,240
29017,1985,252
29017,1986,316
29017,1987,326
29017,1988,335
29017,1989,343
29017,1990,352
29017,1991,362
29017,1992,373
29017,1993,379
29017,1994,281
29017,1995,275
29017,1996,334
29017,1997,341
29017,1998,347
29017,1999,352
29017,2000,354
29017,2001,357
29017,2002,371
29017,2003,377
29017,2004,377
29017,2005,489
29017,2006,500
29017,2007,515
29017,2008,541
29017,2009,554
29017,2010,577
29017,2011,601
29017,2012,596
29017,2013,720
29017,2014,679
29017,2015,636
29017,2016,658
29017,2017,735
29019,1983,318
29019,1985,332
29019,1986,382
29019,1987,394
29019,1988,405
29019,1989,415
29019,1990,379
29019,1991,390
29019,1992,402
29019,1993,416
29019,1994,437
29019,1995,436
29019,1996,448
29019,1997,459
29019,1998,467
29019,1999,475
29019,2000,481
29019,2001,487
29019,2002,500
29019,2003,510
29019,2004,514
29019,2005,557
29019,2006,565
29019,2007,582
29019,2008,614
29019,2009,629
29019,2010,637
29019,2011,666
29019,2012,641
29019,2013,704
29019,2014,691
29019,2015,710
29019,2016,825
29019,2017,772
29021,1983,251
29021,1985,263
29021,1986,313
29021,1987,323
29021,1988,332
29021,1989,340
29021,1990,349
29021,1991,359
29021,1992,370
29021,1993,383
29021,1994,366
29021,1995,362
29021,1996,372
29021,1997,381
29021,1998,387
29021,1999,393
29021,2000,398
29021,2001,403
29021,2002,414
29021,2003,422
29021,2004,426
29021,2005,507
29021,2006,512
29021,2007,527
29021,2008,555
29021,2009,569
29021,2010,577
29021,2011,602
29021,2012,606
29021,2013,633
29021,2014,745
29021,2015,677
29021,2016,699
29021,2017,712
29023,1983,252
29023,1985,264
29023,1986,264
29023,1987,272
29023,1988,279
29023,1989,286
29023,1990,294
29023,1991,303
29023,1992,312
29023,1993,317
29023,1994,318
29023,1995,312
29023,1996,334
29023,1997,341
29023,1998,347
29023,1999,352
29023,2000,354
29023,2001,357
29023,2002,371
29023,2003,377
29023,2004,377
29023,2005,415
29023,2006,464
29023,2007,478
29023,2008,501
29023,2009,513
29023,2010,517
29023,2011,541
29023,2012,555
29023,2013,595
29023,2014,605
29023,2015,604
29023,2016,639
29023,2017,672
29025,1983,271
29025,1985,284
29025,1986,284
29025,1987,293
29025,1988,301
29025,1989,308
29025,1990,316
29025,1991,325
29025,1992,335
29025,1993,341
29025,1994,341
29025,1995,348
29025,1996,351
29025,1997,358
29025,1998,365
29025,1999,371
29025,2000,373
29025,2001,376
29025,2002,391
29025,2003,397
29025,2004,397
29025,2005,449
29025,2006,703
29025,2007,714
29025,2008,754
29025,2009,791
29025,2010,834
29025,2011,842
29025,2012,754
29025,2013,783
29025,2014,852
29025,2015,891
29025,2016,893
29025,2017,946
29027,1983,299
29027,1985,313
29027,1986,331
29027,1987,341
29027,1988,350
29027,1989,359
29027,1990,369
29027,1991,380
29027,1992,392
29027,1993,399
29027,1994,363
29027,1995,356
29027,1996,359
29027,1997,366
29027,1998,373
29027,1999,379
29027,2000,381
29027,2001,384
29027,2002,399
29027,2003,405
29027,2004,405
29027,2005,492
29027,2006,504
29027,2007,518
29027,2008,544
29027,2009,557
29027,2010,564
29027,2011,590
29027,2012,579
29027,2013,626
29027,2014,618
29027,2015,616
29027,2016,630
29027,2017,645
29029,1983,299
29029,1985,313
29029,1986,301
29029,1987,310
29029,1988,318
29029,1989,326
29029,1990,335
29029,1991,345
29029,1992,356
29029,1993,362
29029,1994,400
29029,1995,396
29029,1996,400
29029,1997,408
29029,1998,416
29029,1999,422
29029,2000,424
29029,2001,427
29029,2002,444
29029,2003,451
29029,2004,451
29029,2005,516
29029,2006,527
29029,2007,543
29029,2008,570
29029,2009,584
29029,2010,591
29029,2011,618
29029,2012,580
29029,2013,626
29029,2014,625
29029,2015,664
29029,2016,673
29029,2017,679
29031,1983,282
29031,1985,295
29031,1986,316
29031,1987,326
29031,1988,335
29031,1989,343
29031,1990,352
29031,1991,362
29031,1992,373
29031,1993,379
29031,1994,379
29031,1995,375
29031,1996,379
29031,1997,387
29031,1998,394
29031,1999,400
29031,2000,402
29031,2001,405
29031,2002,421
29031,2003,428
29031,2004,428
29031,2005,516
29031,2006,527
29031,2007,543
29031,2008,570
29031,2009,584
29031,2010,577
29031,2011,601
29031,2012,596
29031,2013,720
29031,2014,679
29031,2015,636
29031,2016,658
29031,2017,735
29033,1983,253
29033,1985,265
29033,1986,291
29033,1987,300
29033,1988,308
29033,1989,316
29033,1990,324
29033,1991,334
29033,1992,344
29033,1993,350
29033,1994,272
29033,1995,267
29033,1996,334
29033,1997,341
29033,1998,347
29033,1999,352
29033,2000,354
29033,2001,357
29033,2002,371
29033,2003,377
29033,2004,377
29033,2005,500
29033,2006,511
29033,2007,526
29033,2008,552
29033,2009,565
29033,2010,573
29033,2011,599
29033,2012,572
29033,2013,595
29033,2014,596
29033,2015,604
29033,2016,630
29033,2017,637
29035,1983,252
29035,1985,264
29035,1986,264
29035,1987,272
29035,1988,279
29035,1989,286
29035,1990,294
29035,1991,303
29035,1992,312
29035,1993,317
29035,1994,267
29035,1995,265
29035,1996,334
29035,1997,341
29035,1998,347
29035,1999,352
29035,2000,354
29035,2001,357
29035,2002,371
29035,2003,377
29035,2004,377
29035,2005,403
29035,2006,464
29035,2007,478
29035,2008,501
29035,2009,513
29035,2010,517
29035,2011,541
29035,2012,555
29035,2013,595
29035,2014,596
29035,2015,604
29035,2016,637
29035,2017,639
29037,1983,310
29037,1985,380
29037,1986,400
29037,1987,408
29037,1988,416
29037,1989,433
29037,1990,441
29037,1991,444
29037,1992,451
29037,1993,489
29037,1994,478
29037,1995,474
29037,1996,483
29037,1997,496
29037,1998,516
29037,1999,534
29037,2000,574
29037,2001,633
29037,2002,671
29037,2003,701
29037,2004,713
29037,2005,691
29037,2006,703
29037,2007,714
29037,2008,754
29037,2009,791
29037,2010,834
29037,2011,842
29037,2012,754
29037,2013,783
29037,2014,852
29037,2015,891
29037,2016,893
29037,2017,946
29039,1983,221
29039,1985,232
29039,1986,268
29039,1987,276
29039,1988,284
29039,1989,291
29039,1990,299
29039,1991,308
29039,1992,317
29039,1993,322
29039,1994,287
29039,1995,281
29039,1996,334
29039,1997,341
29039,1998,347
29039,1999,352
29039,2000,354
29039,2001,357
29039,2002,371
29039,2003,377
29039,2004,377
29039,2005,434
29039,2006,464
29039,2007,478
29039,2008,501
29039,2009,513
29039,2010,517
29039,2011,541
29039,2012,555
29039,2013,595
29039,2014,596
29039,2015,647
29039,2016,646
29039,2017,648
29041,1983,299
29041,1985,313
29041,1986,291
29041,1987,300
29041,1988,308
29041,1989,316
29041,1990,324
29041,1991,334
29041,1992,344
29041,1993,350
29041,1994,267
29041,1995,265
29041,1996,334
29041,1997,341
29041,1998,347
29041,1999,352
29041,2000,354
29041,2001,357
29041,2002,371
29041,2003,377
29041,2004,377
29041,2005,500
29041,2006,511
29041,2007,526
29041,2008,552
29041,2009,565
29041,2010,573
29041,2011,599
29041,2012,555
29041,2013,595
29041,2014,596
29041,2015,604
29041,2016,630
29041,2017,637
29043,1983,271
29043,1985,284
29043,1986,328
29043,1987,338
29043,1988,347
29043,1989,356
29043,1990,365
29043,1991,376
29043,1992,388
29043,1993,401
29043,1994,401
29043,1995,400
29043,1996,411
29043,1997,421
29043,1998,428
29043,1999,435
29043,2000,440
29043,2001,446
29043,2002,458
29043,2003,467
29043,2004,471
29043,2005,520
29043,2006,524
29043,2007,540
29043,2008,569
29043,2009,602
29043,2010,610
29043,2011,594
29043,2012,611
29043,2013,656
29043,2014,650
29043,2015,654
29043,2016,686
29043,2017,707
29045,1983,282
29045,1985,295
29045,1986,298
29045,1987,307
29045,1988,315
29045,1989,323
29045,1990,332
29045,1991,342
29045,1992,352
29045,1993,358
29045,1994,274
29045,1995,269
29045,1996,334
29045,1997,341
29045,1998,347
29045,1999,352
29045,2000,354
29045,2001,357
29045,2002,371
29045,2003,377
29045,2004,377
29045,2005,443
29045,2006,464
29045,2007,478
29045,2008,501
29045,2009,513
29045,2010,517
29045,2011,541
29045,2012,555
29045,2013,595
29045,2014,596
29045,2015,604
29045,2016,630
29045,2017,637
29047,1983,310
29047,1985,380
29047,1986,400
29047,1987,408
29047,1988,416
29047,1989,433
29047,1990,441
29047,1991,444
29047,1992,451
29047,1993,489
29047,1994,478
29047,1995,474
29047,1996,483
29047,1997,496
29047,1998,516
29047,1999,534
29047,2000,574
29047,2001,633
29047,2002,671
29047,2003,701
29047,2004,713
29047,2005,691
29047,2006,703
29047,2007,714
29047,2008,754
29047,2009,791
29047,2010,834
29047,2011,842
29047,2012,754
29047,2013,783
29047,2014,852
29047,2015,891
29047,2016,893
29047,2017,946
29049,1983,253
29049,1985,265
29049,1986,283
29049,1987,292
29049,1988,300
29049,1989,307
29049,1990,315
29049,1991,324
29049,1992,334
29049,1993,340
29049,1994,478
29049,1995,474
29049,1996,483
29049,1997,496
29049,1998,516
29049,1999,534
29049,2000,574
